Date,WarehouseID,WarehouseCity,ProductID,SalesVolume
2022-02-20,WH2,Los Angeles,P100,122
2022-02-20,WH2,Los Angeles,P101,156
2022-02-20,WH2,Los Angeles,P102,188
2022-02-20,WH2,Los Angeles,P103,162
2022-02-20,WH2,Los Angeles,P104,176
2022-02-20,WH3,Chicago,P100,162
2022-02-20,WH3,Chicago,P101,136
2022-02-20,WH3,Chicago,P102,93
2022-02-20,WH3,Chicago,P103,101
2022-02-20,WH3,Chicago,P104,173
2022-02-21,WH1,New York,P100,133
2022-02-21,WH1,New York,P101,101
2022-02-21,WH1,New York,P102,93
2022-02-21,WH1,New York,P103,108
2022-02-21,WH1,New York,P104,83
2022-02-21,WH2,Los Angeles,P100,158
2022-02-21,WH2,Los Angeles,P101,180
2022-02-21,WH2,Los Angeles,P102,94
2022-02-21,WH2,Los Angeles,P103,114
2022-02-21,WH2,Los Angeles,P104,158
2022-02-21,WH3,Chicago,P100,89
2022-02-21,WH3,Chicago,P101,149
2022-02-21,WH3,Chicago,P102,152
2022-02-21,WH3,Chicago,P103,121
2022-02-21,WH3,Chicago,P104,180
2022-02-22,WH1,New York,P100,178
2022-02-22,WH1,New York,P101,146
2022-02-22,WH1,New York,P102,157
2022-02-22,WH1,New York,P103,122
2022-02-22,WH1,New York,P104,142
2022-02-22,WH2,Los Angeles,P100,127
2022-02-22,WH2,Los Angeles,P101,167
2022-02-22,WH2,Los Angeles,P102,94
2022-02-22,WH2,Los Angeles,P103,72
2022-02-22,WH2,Los Angeles,P104,110
2022-02-22,WH3,Chicago,P100,185
2022-02-22,WH3,Chicago,P101,130
2022-02-22,WH3,Chicago,P102,158
2022-02-22,WH3,Chicago,P103,119
2022-02-22,WH3,Chicago,P104,89
2022-02-23,WH1,New York,P100,119
2022-02-23,WH1,New York,P101,92
2022-02-23,WH1,New York,P102,168
2022-02-23,WH1,New York,P103,133
2022-02-23,WH1,New York,P104,75
2022-02-23,WH2,Los Angeles,P100,116
2022-02-23,WH2,Los Angeles,P101,108
2022-02-23,WH2,Los Angeles,P102,104
2022-02-23,WH2,Los Angeles,P103,171
2022-02-23,WH2,Los Angeles,P104,184
2022-02-23,WH3,Chicago,P100,87
2022-02-23,WH3,Chicago,P101,145
2022-02-23,WH3,Chicago,P102,83
2022-02-23,WH3,Chicago,P103,79
2022-02-23,WH3,Chicago,P104,85
2022-02-24,WH1,New York,P100,165
2022-02-24,WH1,New York,P101,107
2022-02-24,WH1,New York,P102,145
2022-02-24,WH1,New York,P103,94
2022-02-24,WH1,New York,P104,143
2022-02-24,WH2,Los Angeles,P100,132
2022-02-24,WH2,Los Angeles,P101,114
2022-02-24,WH2,Los Angeles,P102,142
2022-02-24,WH2,Los Angeles,P103,108
2022-02-24,WH2,Los Angeles,P104,98
2022-02-24,WH3,Chicago,P100,148
2022-02-24,WH3,Chicago,P101,98
2022-02-24,WH3,Chicago,P102,90
2022-02-24,WH3,Chicago,P103,111
2022-02-24,WH3,Chicago,P104,181
2022-02-25,WH1,New York,P100,119
2022-02-25,WH1,New York,P101,101
2022-02-25,WH1,New York,P102,186
2022-02-25,WH1,New York,P103,161
2022-02-25,WH1,New York,P104,175
2022-02-25,WH2,Los Angeles,P100,151
2022-02-25,WH2,Los Angeles,P101,92
2022-02-25,WH2,Los Angeles,P102,131
2022-02-25,WH2,Los Angeles,P103,123
2022-02-25,WH2,Los Angeles,P104,161
2022-02-25,WH3,Chicago,P100,161
2022-02-25,WH3,Chicago,P101,142
2022-02-25,WH3,Chicago,P102,139
2022-02-25,WH3,Chicago,P103,208
2022-02-25,WH3,Chicago,P104,125
2022-02-26,WH1,New York,P100,185
2022-02-26,WH1,New York,P101,93
2022-02-26,WH1,New York,P102,157
2022-02-26,WH1,New York,P103,138
2022-02-26,WH1,New York,P104,138
2022-02-26,WH2,Los Angeles,P100,156
2022-02-26,WH2,Los Angeles,P101,195
2022-02-26,WH2,Los Angeles,P102,136
2022-02-26,WH2,Los Angeles,P103,117
2022-02-26,WH2,Los Angeles,P104,179
2022-02-26,WH3,Chicago,P100,149
2022-02-26,WH3,Chicago,P101,141
2022-02-26,WH3,Chicago,P102,112
2022-02-26,WH3,Chicago,P103,153
2022-02-26,WH3,Chicago,P104,198
2022-02-27,WH1,New York,P100,114
2022-02-27,WH1,New York,P101,104
2022-02-27,WH1,New York,P102,169
2022-02-27,WH1,New York,P103,162
2022-02-27,WH1,New York,P104,128
2022-02-27,WH2,Los Angeles,P100,177
2022-02-27,WH2,Los Angeles,P101,180
2022-02-27,WH2,Los Angeles,P102,173
2022-02-27,WH2,Los Angeles,P103,113
2022-02-27,WH2,Los Angeles,P104,185
2022-02-27,WH3,Chicago,P100,165
2022-02-27,WH3,Chicago,P101,165
2022-02-27,WH3,Chicago,P102,148
2022-02-27,WH3,Chicago,P103,169
2022-02-27,WH3,Chicago,P104,154
2022-02-28,WH1,New York,P100,142
2022-02-28,WH1,New York,P101,141
2022-02-28,WH1,New York,P102,115
2022-02-28,WH1,New York,P103,110
2022-02-28,WH1,New York,P104,119
2022-02-28,WH2,Los Angeles,P100,165
2022-02-28,WH2,Los Angeles,P101,156
2022-02-28,WH2,Los Angeles,P102,126
2022-02-28,WH2,Los Angeles,P103,166
2022-02-28,WH2,Los Angeles,P104,113
2022-02-28,WH3,Chicago,P100,173
2022-02-28,WH3,Chicago,P101,129
2022-02-28,WH3,Chicago,P102,91
2022-02-28,WH3,Chicago,P103,202
2022-02-28,WH3,Chicago,P104,146
2022-03-01,WH1,New York,P100,130
2022-03-01,WH1,New York,P101,168
2022-03-01,WH1,New York,P102,70
2022-03-01,WH1,New York,P103,127
2022-03-01,WH1,New York,P104,85
2022-03-01,WH2,Los Angeles,P100,128
2022-03-01,WH2,Los Angeles,P101,158
2022-03-01,WH2,Los Angeles,P102,102
2022-03-01,WH2,Los Angeles,P103,115
2022-03-01,WH2,Los Angeles,P104,106
2022-03-01,WH3,Chicago,P100,121
2022-03-01,WH3,Chicago,P101,101
2022-03-01,WH3,Chicago,P102,147
2022-03-01,WH3,Chicago,P103,174
2022-03-01,WH3,Chicago,P104,110
2022-03-02,WH1,New York,P100,92
2022-03-02,WH1,New York,P101,116
2022-03-02,WH1,New York,P102,150
2022-03-02,WH1,New York,P103,146
2022-03-02,WH1,New York,P104,93
2022-03-02,WH2,Los Angeles,P100,174
2022-03-02,WH2,Los Angeles,P101,168
2022-03-02,WH2,Los Angeles,P102,100
2022-03-02,WH2,Los Angeles,P103,98
2022-03-02,WH2,Los Angeles,P104,103
2022-03-02,WH3,Chicago,P100,112
2022-03-02,WH3,Chicago,P101,99
2022-03-02,WH3,Chicago,P102,150
2022-03-02,WH3,Chicago,P103,103
2022-03-02,WH3,Chicago,P104,91
2022-03-03,WH1,New York,P100,134
2022-03-03,WH1,New York,P101,132
2022-03-03,WH1,New York,P102,93
2022-03-03,WH1,New York,P103,164
2022-03-03,WH1,New York,P104,168
2022-03-03,WH2,Los Angeles,P100,95
2022-03-03,WH2,Los Angeles,P101,86
2022-03-03,WH2,Los Angeles,P102,105
2022-03-03,WH2,Los Angeles,P103,118
2022-03-03,WH2,Los Angeles,P104,121
2022-03-03,WH3,Chicago,P100,121
2022-03-03,WH3,Chicago,P101,137
2022-03-03,WH3,Chicago,P102,168
2022-03-03,WH3,Chicago,P103,82
2022-03-03,WH3,Chicago,P104,122
2022-03-04,WH1,New York,P100,198
2022-03-04,WH1,New York,P101,145
2022-03-04,WH1,New York,P102,185
2022-03-04,WH1,New York,P103,129
2022-03-04,WH1,New York,P104,143
2022-03-04,WH2,Los Angeles,P100,176
2022-03-04,WH2,Los Angeles,P101,196
2022-03-04,WH2,Los Angeles,P102,181
2022-03-04,WH2,Los Angeles,P103,188
2022-03-04,WH2,Los Angeles,P104,131
2022-03-04,WH3,Chicago,P100,137
2022-03-04,WH3,Chicago,P101,136
2022-03-04,WH3,Chicago,P102,190
2022-03-04,WH3,Chicago,P103,152
2022-03-04,WH3,Chicago,P104,161
2022-03-05,WH1,New York,P100,210
2022-03-05,WH1,New York,P101,137
2022-03-05,WH1,New York,P102,185
2022-03-05,WH1,New York,P103,163
2022-03-05,WH1,New York,P104,200
2022-03-05,WH2,Los Angeles,P100,134
2022-03-05,WH2,Los Angeles,P101,201
2022-03-05,WH2,Los Angeles,P102,147
2022-03-05,WH2,Los Angeles,P103,167
2022-03-05,WH2,Los Angeles,P104,164
2022-03-05,WH3,Chicago,P100,182
2022-03-05,WH3,Chicago,P101,148
2022-03-05,WH3,Chicago,P102,139
2022-03-05,WH3,Chicago,P103,172
2022-03-05,WH3,Chicago,P104,148
2022-03-06,WH1,New York,P100,178
2022-03-06,WH1,New York,P101,133
2022-03-06,WH1,New York,P102,158
2022-03-06,WH1,New York,P103,120
2022-03-06,WH1,New York,P104,152
2022-03-06,WH2,Los Angeles,P100,134
2022-03-06,WH2,Los Angeles,P101,155
2022-03-06,WH2,Los Angeles,P102,194
2022-03-06,WH2,Los Angeles,P103,157
2022-03-06,WH2,Los Angeles,P104,204
2022-03-06,WH3,Chicago,P100,139
2022-03-06,WH3,Chicago,P101,141
2022-03-06,WH3,Chicago,P102,167
2022-03-06,WH3,Chicago,P103,167
2022-03-06,WH3,Chicago,P104,208
2022-03-07,WH1,New York,P100,115
2022-03-07,WH1,New York,P101,154
2022-03-07,WH1,New York,P102,93
2022-03-07,WH1,New York,P103,149
2022-03-07,WH1,New York,P104,169
2022-03-07,WH2,Los Angeles,P100,147
2022-03-07,WH2,Los Angeles,P101,117
2022-03-07,WH2,Los Angeles,P102,120
2022-03-07,WH2,Los Angeles,P103,139
2022-03-07,WH2,Los Angeles,P104,109
2022-03-07,WH3,Chicago,P100,99
2022-03-07,WH3,Chicago,P101,102
2022-03-07,WH3,Chicago,P102,81
2022-03-07,WH3,Chicago,P103,162
2022-03-07,WH3,Chicago,P104,91
2022-03-08,WH1,New York,P100,87
2022-03-08,WH1,New York,P101,128
2022-03-08,WH1,New York,P102,130
2022-03-08,WH1,New York,P103,147
2022-03-08,WH1,New York,P104,113
2022-03-08,WH2,Los Angeles,P100,149
2022-03-08,WH2,Los Angeles,P101,107
2022-03-08,WH2,Los Angeles,P102,159
2022-03-08,WH2,Los Angeles,P103,99
2022-03-08,WH2,Los Angeles,P104,158
2022-03-08,WH3,Chicago,P100,91
2022-03-08,WH3,Chicago,P101,185
2022-03-08,WH3,Chicago,P102,150
2022-03-08,WH3,Chicago,P103,140
2022-03-08,WH3,Chicago,P104,169
2022-03-09,WH1,New York,P100,187
2022-03-09,WH1,New York,P101,135
2022-03-09,WH1,New York,P102,135
2022-03-09,WH1,New York,P103,199
2022-03-09,WH1,New York,P104,142
2022-03-09,WH2,Los Angeles,P100,101
2022-03-09,WH2,Los Angeles,P101,179
2022-03-09,WH2,Los Angeles,P102,114
2022-03-09,WH2,Los Angeles,P103,108
2022-03-09,WH2,Los Angeles,P104,180
2022-03-09,WH3,Chicago,P100,173
2022-03-09,WH3,Chicago,P101,107
2022-03-09,WH3,Chicago,P102,119
2022-03-09,WH3,Chicago,P103,165
2022-03-09,WH3,Chicago,P104,189
2022-03-10,WH1,New York,P100,128
2022-03-10,WH1,New York,P101,159
2022-03-10,WH1,New York,P102,193
2022-03-10,WH1,New York,P103,96
2022-03-10,WH1,New York,P104,145
2022-03-10,WH2,Los Angeles,P100,172
2022-03-10,WH2,Los Angeles,P101,137
2022-03-10,WH2,Los Angeles,P102,187
2022-03-10,WH2,Los Angeles,P103,152
2022-03-10,WH2,Los Angeles,P104,154
2022-03-10,WH3,Chicago,P100,151
2022-03-10,WH3,Chicago,P101,185
2022-03-10,WH3,Chicago,P102,167
2022-03-10,WH3,Chicago,P103,139
2022-03-10,WH3,Chicago,P104,139
2022-03-11,WH1,New York,P100,147
2022-03-11,WH1,New York,P101,139
2022-03-11,WH1,New York,P102,136
2022-03-11,WH1,New York,P103,202
2022-03-11,WH1,New York,P104,234
2022-03-11,WH2,Los Angeles,P100,209
2022-03-11,WH2,Los Angeles,P101,104
2022-03-11,WH2,Los Angeles,P102,135
2022-03-11,WH2,Los Angeles,P103,173
2022-03-11,WH2,Los Angeles,P104,155
2022-03-11,WH3,Chicago,P100,169
2022-03-11,WH3,Chicago,P101,201
2022-03-11,WH3,Chicago,P102,174
2022-03-11,WH3,Chicago,P103,123
2022-03-11,WH3,Chicago,P104,176
2022-03-12,WH1,New York,P100,186
2022-03-12,WH1,New York,P101,112
2022-03-12,WH1,New York,P102,201
2022-03-12,WH1,New York,P103,196
2022-03-12,WH1,New York,P104,225
2022-03-12,WH2,Los Angeles,P100,150
2022-03-12,WH2,Los Angeles,P101,132
2022-03-12,WH2,Los Angeles,P102,172
2022-03-12,WH2,Los Angeles,P103,139
2022-03-12,WH2,Los Angeles,P104,152
2022-03-12,WH3,Chicago,P100,210
2022-03-12,WH3,Chicago,P101,173
2022-03-12,WH3,Chicago,P102,121
2022-03-12,WH3,Chicago,P103,193
2022-03-12,WH3,Chicago,P104,171
2022-03-13,WH1,New York,P100,158
2022-03-13,WH1,New York,P101,193
2022-03-13,WH1,New York,P102,235
2022-03-13,WH1,New York,P103,122
2022-03-13,WH1,New York,P104,223
2022-03-13,WH2,Los Angeles,P100,188
2022-03-13,WH2,Los Angeles,P101,127
2022-03-13,WH2,Los Angeles,P102,194
2022-03-13,WH2,Los Angeles,P103,212
2022-03-13,WH2,Los Angeles,P104,229
2022-03-13,WH3,Chicago,P100,165
2022-03-13,WH3,Chicago,P101,157
2022-03-13,WH3,Chicago,P102,178
2022-03-13,WH3,Chicago,P103,116
2022-03-13,WH3,Chicago,P104,231
2022-03-14,WH1,New York,P100,191
2022-03-14,WH1,New York,P101,121
2022-03-14,WH1,New York,P102,109
2022-03-14,WH1,New York,P103,139
2022-03-14,WH1,New York,P104,180
2022-03-14,WH2,Los Angeles,P100,86
2022-03-14,WH2,Los Angeles,P101,101
2022-03-14,WH2,Los Angeles,P102,92
2022-03-14,WH2,Los Angeles,P103,175
2022-03-14,WH2,Los Angeles,P104,166
2022-03-14,WH3,Chicago,P100,133
2022-03-14,WH3,Chicago,P101,165
2022-03-14,WH3,Chicago,P102,103
2022-03-14,WH3,Chicago,P103,150
2022-03-14,WH3,Chicago,P104,178
2022-03-15,WH1,New York,P100,183
2022-03-15,WH1,New York,P101,123
2022-03-15,WH1,New York,P102,112
2022-03-15,WH1,New York,P103,137
2022-03-15,WH1,New York,P104,180
2022-03-15,WH2,Los Angeles,P100,157
2022-03-15,WH2,Los Angeles,P101,178
2022-03-15,WH2,Los Angeles,P102,93
2022-03-15,WH2,Los Angeles,P103,207
2022-03-15,WH2,Los Angeles,P104,186
2022-03-15,WH3,Chicago,P100,112
2022-03-15,WH3,Chicago,P101,156
2022-03-15,WH3,Chicago,P102,161
2022-03-15,WH3,Chicago,P103,159
2022-03-15,WH3,Chicago,P104,192
2022-03-16,WH1,New York,P100,161
2022-03-16,WH1,New York,P101,149
2022-03-16,WH1,New York,P102,98
2022-03-16,WH1,New York,P103,182
2022-03-16,WH1,New York,P104,106
2022-03-16,WH2,Los Angeles,P100,108
2022-03-16,WH2,Los Angeles,P101,106
2022-03-16,WH2,Los Angeles,P102,152
2022-03-16,WH2,Los Angeles,P103,154
2022-03-16,WH2,Los Angeles,P104,171
2022-03-16,WH3,Chicago,P100,119
2022-03-16,WH3,Chicago,P101,115
2022-03-16,WH3,Chicago,P102,128
2022-03-16,WH3,Chicago,P103,184
2022-03-16,WH3,Chicago,P104,137
2022-03-17,WH1,New York,P100,157
2022-03-17,WH1,New York,P101,199
2022-03-17,WH1,New York,P102,122
2022-03-17,WH1,New York,P103,172
2022-03-17,WH1,New York,P104,191
2022-03-17,WH2,Los Angeles,P100,160
2022-03-17,WH2,Los Angeles,P101,142
2022-03-17,WH2,Los Angeles,P102,127
2022-03-17,WH2,Los Angeles,P103,123
2022-03-17,WH2,Los Angeles,P104,187
2022-03-17,WH3,Chicago,P100,124
2022-03-17,WH3,Chicago,P101,122
2022-03-17,WH3,Chicago,P102,119
2022-03-17,WH3,Chicago,P103,131
2022-03-17,WH3,Chicago,P104,159
2022-03-18,WH1,New York,P100,180
2022-03-18,WH1,New York,P101,198
2022-03-18,WH1,New York,P102,206
2022-03-18,WH1,New York,P103,178
2022-03-18,WH1,New York,P104,186
2022-03-18,WH2,Los Angeles,P100,158
2022-03-18,WH2,Los Angeles,P101,227
2022-03-18,WH2,Los Angeles,P102,158
2022-03-18,WH2,Los Angeles,P103,168
2022-03-18,WH2,Los Angeles,P104,141
2022-03-18,WH3,Chicago,P100,161
2022-03-18,WH3,Chicago,P101,154
2022-03-18,WH3,Chicago,P102,235
2022-03-18,WH3,Chicago,P103,192
2022-03-18,WH3,Chicago,P104,201
2022-03-19,WH1,New York,P100,168
2022-03-19,WH1,New York,P101,225
2022-03-19,WH1,New York,P102,148
2022-03-19,WH1,New York,P103,140
2022-03-19,WH1,New York,P104,175
2022-03-19,WH2,Los Angeles,P100,215
2022-03-19,WH2,Los Angeles,P101,139
2022-03-19,WH2,Los Angeles,P102,126
2022-03-19,WH2,Los Angeles,P103,225
2022-03-19,WH2,Los Angeles,P104,192
2022-03-19,WH3,Chicago,P100,194
2022-03-19,WH3,Chicago,P101,198
2022-03-19,WH3,Chicago,P102,152
2022-03-19,WH3,Chicago,P103,139
2022-03-19,WH3,Chicago,P104,173
2022-03-20,WH1,New York,P100,205
2022-03-20,WH1,New York,P101,167
2022-03-20,WH1,New York,P102,134
2022-03-20,WH1,New York,P103,195
2022-03-20,WH1,New York,P104,166
2022-03-20,WH2,Los Angeles,P100,155
2022-03-20,WH2,Los Angeles,P101,221
2022-03-20,WH2,Los Angeles,P102,185
2022-03-20,WH2,Los Angeles,P103,115
2022-03-20,WH2,Los Angeles,P104,144
2022-03-20,WH3,Chicago,P100,139
2022-03-20,WH3,Chicago,P101,151
2022-03-20,WH3,Chicago,P102,137
2022-03-20,WH3,Chicago,P103,244
2022-03-20,WH3,Chicago,P104,164
2022-03-21,WH1,New York,P100,126
2022-03-21,WH1,New York,P101,140
2022-03-21,WH1,New York,P102,193
2022-03-21,WH1,New York,P103,186
2022-03-21,WH1,New York,P104,190
2022-03-21,WH2,Los Angeles,P100,136
2022-03-21,WH2,Los Angeles,P101,116
2022-03-21,WH2,Los Angeles,P102,132
2022-03-21,WH2,Los Angeles,P103,98
2022-03-21,WH2,Los Angeles,P104,171
2022-03-21,WH3,Chicago,P100,165
2022-03-21,WH3,Chicago,P101,144
2022-03-21,WH3,Chicago,P102,138
2022-03-21,WH3,Chicago,P103,169
2022-03-21,WH3,Chicago,P104,121
2022-03-22,WH1,New York,P100,150
2022-03-22,WH1,New York,P101,106
2022-03-22,WH1,New York,P102,174
2022-03-22,WH1,New York,P103,159
2022-03-22,WH1,New York,P104,150
2022-03-22,WH2,Los Angeles,P100,143
2022-03-22,WH2,Los Angeles,P101,140
2022-03-22,WH2,Los Angeles,P102,171
2022-03-22,WH2,Los Angeles,P103,124
2022-03-22,WH2,Los Angeles,P104,179
2022-03-22,WH3,Chicago,P100,185
2022-03-22,WH3,Chicago,P101,165
2022-03-22,WH3,Chicago,P102,206
2022-03-22,WH3,Chicago,P103,119
2022-03-22,WH3,Chicago,P104,138
2022-03-23,WH1,New York,P100,120
2022-03-23,WH1,New York,P101,152
2022-03-23,WH1,New York,P102,156
2022-03-23,WH1,New York,P103,126
2022-03-23,WH1,New York,P104,161
2022-03-23,WH2,Los Angeles,P100,192
2022-03-23,WH2,Los Angeles,P101,165
2022-03-23,WH2,Los Angeles,P102,197
2022-03-23,WH2,Los Angeles,P103,170
2022-03-23,WH2,Los Angeles,P104,128
2022-03-23,WH3,Chicago,P100,159
2022-03-23,WH3,Chicago,P101,143
2022-03-23,WH3,Chicago,P102,171
2022-03-23,WH3,Chicago,P103,152
2022-03-23,WH3,Chicago,P104,179
2022-03-24,WH1,New York,P100,156
2022-03-24,WH1,New York,P101,144
2022-03-24,WH1,New York,P102,157
2022-03-24,WH1,New York,P103,121
2022-03-24,WH1,New York,P104,118
2022-03-24,WH2,Los Angeles,P100,143
2022-03-24,WH2,Los Angeles,P101,159
2022-03-24,WH2,Los Angeles,P102,153
2022-03-24,WH2,Los Angeles,P103,140
2022-03-24,WH2,Los Angeles,P104,191
2022-03-24,WH3,Chicago,P100,211
2022-03-24,WH3,Chicago,P101,163
2022-03-24,WH3,Chicago,P102,139
2022-03-24,WH3,Chicago,P103,150
2022-03-24,WH3,Chicago,P104,142
2022-03-25,WH1,New York,P100,117
2022-03-25,WH1,New York,P101,204
2022-03-25,WH1,New York,P102,194
2022-03-25,WH1,New York,P103,133
2022-03-25,WH1,New York,P104,196
2022-03-25,WH2,Los Angeles,P100,150
2022-03-25,WH2,Los Angeles,P101,138
2022-03-25,WH2,Los Angeles,P102,249
2022-03-25,WH2,Los Angeles,P103,148
2022-03-25,WH2,Los Angeles,P104,193
2022-03-25,WH3,Chicago,P100,198
2022-03-25,WH3,Chicago,P101,226
2022-03-25,WH3,Chicago,P102,179
2022-03-25,WH3,Chicago,P103,207
2022-03-25,WH3,Chicago,P104,226
2022-03-26,WH1,New York,P100,159
2022-03-26,WH1,New York,P101,180
2022-03-26,WH1,New York,P102,203
2022-03-26,WH1,New York,P103,148
2022-03-26,WH1,New York,P104,197
2022-03-26,WH2,Los Angeles,P100,184
2022-03-26,WH2,Los Angeles,P101,145
2022-03-26,WH2,Los Angeles,P102,204
2022-03-26,WH2,Los Angeles,P103,194
2022-03-26,WH2,Los Angeles,P104,182
2022-03-26,WH3,Chicago,P100,189
2022-03-26,WH3,Chicago,P101,227
2022-03-26,WH3,Chicago,P102,217
2022-03-26,WH3,Chicago,P103,180
2022-03-26,WH3,Chicago,P104,202
2022-03-27,WH1,New York,P100,227
2022-03-27,WH1,New York,P101,187
2022-03-27,WH1,New York,P102,236
2022-03-27,WH1,New York,P103,151
2022-03-27,WH1,New York,P104,197
2022-03-27,WH2,Los Angeles,P100,206
2022-03-27,WH2,Los Angeles,P101,143
2022-03-27,WH2,Los Angeles,P102,152
2022-03-27,WH2,Los Angeles,P103,174
2022-03-27,WH2,Los Angeles,P104,216
2022-03-27,WH3,Chicago,P100,188
2022-03-27,WH3,Chicago,P101,131
2022-03-27,WH3,Chicago,P102,146
2022-03-27,WH3,Chicago,P103,201
2022-03-27,WH3,Chicago,P104,197
2022-03-28,WH1,New York,P100,147
2022-03-28,WH1,New York,P101,178
2022-03-28,WH1,New York,P102,165
2022-03-28,WH1,New York,P103,128
2022-03-28,WH1,New York,P104,153
2022-03-28,WH2,Los Angeles,P100,164
2022-03-28,WH2,Los Angeles,P101,121
2022-03-28,WH2,Los Angeles,P102,160
2022-03-28,WH2,Los Angeles,P103,175
2022-03-28,WH2,Los Angeles,P104,156
2022-03-28,WH3,Chicago,P100,150
2022-03-28,WH3,Chicago,P101,141
2022-03-28,WH3,Chicago,P102,164
2022-03-28,WH3,Chicago,P103,97
2022-03-28,WH3,Chicago,P104,184
2022-03-29,WH1,New York,P100,183
2022-03-29,WH1,New York,P101,164
2022-03-29,WH1,New York,P102,211
2022-03-29,WH1,New York,P103,152
2022-03-29,WH1,New York,P104,100
2022-03-29,WH2,Los Angeles,P100,145
2022-03-29,WH2,Los Angeles,P101,118
2022-03-29,WH2,Los Angeles,P102,170
2022-03-29,WH2,Los Angeles,P103,162
2022-03-29,WH2,Los Angeles,P104,117
2022-03-29,WH3,Chicago,P100,130
2022-03-29,WH3,Chicago,P101,140
2022-03-29,WH3,Chicago,P102,169
2022-03-29,WH3,Chicago,P103,142
2022-03-29,WH3,Chicago,P104,152
2022-03-30,WH1,New York,P100,193
2022-03-30,WH1,New York,P101,173
2022-03-30,WH1,New York,P102,125
2022-03-30,WH1,New York,P103,184
2022-03-30,WH1,New York,P104,158
2022-03-30,WH2,Los Angeles,P100,165
2022-03-30,WH2,Los Angeles,P101,166
2022-03-30,WH2,Los Angeles,P102,156
2022-03-30,WH2,Los Angeles,P103,109
2022-03-30,WH2,Los Angeles,P104,203
2022-03-30,WH3,Chicago,P100,215
2022-03-30,WH3,Chicago,P101,151
2022-03-30,WH3,Chicago,P102,138
2022-03-30,WH3,Chicago,P103,187
2022-03-30,WH3,Chicago,P104,118
2022-03-31,WH1,New York,P100,171
2022-03-31,WH1,New York,P101,142
2022-03-31,WH1,New York,P102,156
2022-03-31,WH1,New York,P103,165
2022-03-31,WH1,New York,P104,193
2022-03-31,WH2,Los Angeles,P100,176
2022-03-31,WH2,Los Angeles,P101,162
2022-03-31,WH2,Los Angeles,P102,97
2022-03-31,WH2,Los Angeles,P103,120
2022-03-31,WH2,Los Angeles,P104,203
2022-03-31,WH3,Chicago,P100,168
2022-03-31,WH3,Chicago,P101,185
2022-03-31,WH3,Chicago,P102,202
2022-03-31,WH3,Chicago,P103,187
2022-03-31,WH3,Chicago,P104,125
2022-04-01,WH1,New York,P100,205
2022-04-01,WH1,New York,P101,242
2022-04-01,WH1,New York,P102,200
2022-04-01,WH1,New York,P103,190
2022-04-01,WH1,New York,P104,189
2022-04-01,WH2,Los Angeles,P100,229
2022-04-01,WH2,Los Angeles,P101,143
2022-04-01,WH2,Los Angeles,P102,189
2022-04-01,WH2,Los Angeles,P103,150
2022-04-01,WH2,Los Angeles,P104,249
2022-04-01,WH3,Chicago,P100,172
2022-04-01,WH3,Chicago,P101,211
2022-04-01,WH3,Chicago,P102,176
2022-04-01,WH3,Chicago,P103,183
2022-04-01,WH3,Chicago,P104,125
2022-04-02,WH1,New York,P100,206
2022-04-02,WH1,New York,P101,196
2022-04-02,WH1,New York,P102,169
2022-04-02,WH1,New York,P103,155
2022-04-02,WH1,New York,P104,163
2022-04-02,WH2,Los Angeles,P100,135
2022-04-02,WH2,Los Angeles,P101,156
2022-04-02,WH2,Los Angeles,P102,134
2022-04-02,WH2,Los Angeles,P103,236
2022-04-02,WH2,Los Angeles,P104,166
2022-04-02,WH3,Chicago,P100,150
2022-04-02,WH3,Chicago,P101,173
2022-04-02,WH3,Chicago,P102,164
2022-04-02,WH3,Chicago,P103,250
2022-04-02,WH3,Chicago,P104,229
2022-04-03,WH1,New York,P100,184
2022-04-03,WH1,New York,P101,161
2022-04-03,WH1,New York,P102,238
2022-04-03,WH1,New York,P103,200
2022-04-03,WH1,New York,P104,188
2022-04-03,WH2,Los Angeles,P100,204
2022-04-03,WH2,Los Angeles,P101,204
2022-04-03,WH2,Los Angeles,P102,209
2022-04-03,WH2,Los Angeles,P103,151
2022-04-03,WH2,Los Angeles,P104,194
2022-04-03,WH3,Chicago,P100,152
2022-04-03,WH3,Chicago,P101,151
2022-04-03,WH3,Chicago,P102,155
2022-04-03,WH3,Chicago,P103,166
2022-04-03,WH3,Chicago,P104,167
2022-04-04,WH1,New York,P100,128
2022-04-04,WH1,New York,P101,163
2022-04-04,WH1,New York,P102,167
2022-04-04,WH1,New York,P103,188
2022-04-04,WH1,New York,P104,168
2022-04-04,WH2,Los Angeles,P100,138
2022-04-04,WH2,Los Angeles,P101,174
2022-04-04,WH2,Los Angeles,P102,169
2022-04-04,WH2,Los Angeles,P103,159
2022-04-04,WH2,Los Angeles,P104,95
2022-04-04,WH3,Chicago,P100,174
2022-04-04,WH3,Chicago,P101,144
2022-04-04,WH3,Chicago,P102,154
2022-04-04,WH3,Chicago,P103,181
2022-04-04,WH3,Chicago,P104,147
2022-04-05,WH1,New York,P100,204
2022-04-05,WH1,New York,P101,204
2022-04-05,WH1,New York,P102,152
2022-04-05,WH1,New York,P103,158
2022-04-05,WH1,New York,P104,109
2022-04-05,WH2,Los Angeles,P100,146
2022-04-05,WH2,Los Angeles,P101,171
2022-04-05,WH2,Los Angeles,P102,179
2022-04-05,WH2,Los Angeles,P103,165
